Location,Year,Month,Temperature,Humidity,Population,GDP,Energy Source,Industry Type,Energy Consumption
City B,2023,1,12.318986001173347,81.8530397878097,289332,17536.42167274044,Non-renewable,Industrial,4281.970487443071
City E,2018,11,34.41603868916638,26.382328915458793,345560,20944.402531459313,Non-renewable,Residential,1846.745311931008
City E,2015,2,3.4259133793797503,21.364043685134284,560598,33977.86251398028,Non-renewable,Industrial,4423.5051210207175
City D,2015,1,17.68711221546144,31.793501868420762,402780,24412.508541559157,Renewable,Residential,3892.878823945013
City D,2017,10,0.7778484818137184,44.50358330388349,765128,46374.432284090755,Non-renewable,Residential,10028.07553572821
City E,2019,12,10.997281966678191,57.176054551796554,886090,53705.942930607656,Renewable,Residential,10237.309752856094
City B,2019,3,-0.9977845084131296,25.23226277728937,287206,17407.564745486467,Renewable,Residential,2626.402655223211
City A,2023,11,15.118650588489096,59.91857868407388,84671,5131.911988485911,Non-renewable,Industrial,2994.6158759534683
City D,2016,5,1.9255303917650384,39.84491688356803,410631,24888.357899918014,Renewable,Commercial,3382.961574455942
City A,2016,1,-8.344498747652615,41.94971960780978,860673,52165.41775656523,Non-renewable,Residential,8062.38682811044
City B,2020,4,26.6871991162769,85.75218013182904,499878,30297.6213931613,Non-renewable,Residential,6007.234476426163
City A,2023,8,-4.228519954581212,98.95388608418706,800476,48516.87568229085,Non-renewable,Commercial,8627.612349100416
City E,2015,6,6.561745960260755,57.10912234092941,173022,10486.868893385094,Non-renewable,Commercial,2509.4800852258195
City D,2023,1,11.472992410004128,45.741655612359715,680709,41257.79402357662,Renewable,Residential,6845.542862902367
City B,2023,12,9.46160001898673,94.5158540927655,960472,58214.23830361092,Renewable,Residential,10925.925669070853
City E,2023,1,22.654959366050406,60.035875717305316,262275,15896.496046818182,Non-renewable,Industrial,3299.451312515341
City B,2019,3,16.854946816892497,78.42828569445771,420933,25512.762445811906,Non-renewable,Commercial,6024.473638858279
City D,2023,10,3.291703221836869,53.0992024767907,67263,4076.81255780052,Renewable,Industrial,1792.315734138761
City A,2018,8,-7.673365007169842,36.20388621265276,61917,3752.7913286849353,Renewable,Residential,71.68793710641592
City B,2016,11,24.541780321392935,72.39080900541006,436587,26461.55188101119,Non-renewable,Residential,3825.1130333702085
City D,2020,11,5.863720700528976,73.18741196293757,206082,12490.6365392065,Non-renewable,Residential,3574.5429038913076
City E,2018,8,30.03761334499862,56.81470800631605,537935,32604.257367058006,Non-renewable,Residential,4900.067847801941
City D,2020,3,7.7775548121462705,41.59597080646691,412406,24995.940706068435,Renewable,Commercial,5496.603449075057
City A,2017,7,22.294637276196823,86.5450793650199,634767,38473.247950245495,Non-renewable,Industrial,6779.811900259842
City D,2020,12,32.28041164556056,42.02544995084619,478421,28997.11194438967,Non-renewable,Commercial,5975.740700461369
City E,2016,3,19.30186027859659,72.72191890134337,627821,38052.250670515445,Renewable,Residential,6260.853996354794
City E,2016,4,8.607001102887718,50.71884991141574,814623,49374.32579981763,Non-renewable,Industrial,9007.676012071255
City B,2023,9,15.532967095367425,57.798454235018355,509315,30869.598261691746,Non-renewable,Residential,6725.51827114088
City E,2021,4,14.455033484385169,36.91221292003776,788125,47768.2811815788,Renewable,Commercial,7822.216779574686
City C,2017,3,16.316901649401327,71.95839563834923,919958,55758.68348198937,Renewable,Residential,8893.573939814714
City E,2015,5,-3.3931006461394393,38.066066689534786,627547,38035.64352184771,Renewable,Commercial,5677.22842247432
City A,2022,7,21.432944708058947,58.85712372860909,387426,23481.902115850084,Renewable,Commercial,2060.3226661490767
City E,2020,5,-3.473052774886577,46.276751451712535,436003,26426.15562253691,Non-renewable,Residential,3742.104062614605
City B,2021,4,-9.34224020570737,97.08845862276972,631069,38249.11205326281,Renewable,Residential,7972.93723346025
City E,2023,8,18.115104530782858,98.5776876714838,188582,11429.960985610776,Renewable,Commercial,876.5153809086148
City D,2019,4,-4.738889252098387,80.27930458704348,610128,36979.87738081435,Non-renewable,Industrial,5964.015024720675
City D,2015,2,24.668523652007295,98.71339958838179,218751,13258.505029978169,Renewable,Commercial,3088.352222502305
City D,2021,10,28.968467907536926,29.084051424619048,375430,22754.824176368125,Renewable,Industrial,4336.289882062352
City C,2019,6,32.51315556277668,99.38597232107594,329029,19942.458098516974,Renewable,Commercial,3302.7995187568818
City B,2017,2,19.90146333078762,28.284473309667533,694494,42093.30330965188,Non-renewable,Residential,8642.956994138156
City D,2023,3,11.690670180153688,53.236141894327005,160972,9756.518012194896,Renewable,Commercial,2764.6761369655055
City D,2015,1,5.85264863176096,39.1158056123563,857134,51950.918854612355,Non-renewable,Industrial,7914.310607318562
City D,2015,5,12.091629229384885,96.3076770724153,221656,13434.577171875058,Renewable,Industrial,2686.9204774118984
City B,2015,9,-1.4341497237858913,70.86319478393132,587212,35590.93789588866,Non-renewable,Industrial,5656.549193773751
City D,2017,2,5.679019150509188,67.77020270587533,733246,44442.063255534245,Non-renewable,Industrial,8259.220542856336
City C,2020,12,22.306873617552405,99.79508039098613,755406,45785.1815565446,Renewable,Industrial,9802.452492079343
City D,2017,7,-0.2159662989604083,68.99408831126031,174535,10578.571871247399,Non-renewable,Commercial,2601.625272921357
City A,2022,5,1.883021105314926,71.69279047488271,129679,7859.848292270842,Renewable,Residential,3294.769812488802
City C,2016,2,23.719771506853192,23.581943943740722,232142,14070.133963589615,Renewable,Residential,2586.7894805558044
City A,2023,8,-1.9973828877750641,88.72404816268299,522205,31650.861569454537,Non-renewable,Commercial,4067.4322921563225
City D,2017,11,1.064941391301998,97.60715453936992,49587,3005.469638637206,Non-renewable,Residential,274.6635911045041
City D,2019,6,-9.210359672980735,96.82489204189493,327341,19840.14836511871,Non-renewable,Commercial,4417.426549820639
City B,2022,4,22.402321979079808,37.6884487630455,979708,59380.13287212334,Non-renewable,Industrial,10200.003358660151
City A,2016,4,17.805660450489526,38.07322751761273,948252,57473.58371704293,Non-renewable,Commercial,10024.957204066142
City A,2020,2,21.247345363019356,49.28377001705425,964235,58442.313852649815,Non-renewable,Residential,9720.12254328246
City E,2019,3,-0.35525071210090786,44.816805673405355,71463,4331.374690663493,Non-renewable,Residential,390.27207316615454
City E,2023,7,20.931937582754212,44.44917179179964,250558,15186.32830616212,Non-renewable,Residential,4105.0175692074
City E,2019,3,16.83694779619655,68.4173373708073,343780,20836.516675150717,Renewable,Commercial,5834.2747407841725
City E,2016,5,6.47553406499015,84.44864054695599,870211,52743.516238290715,Renewable,Commercial,8770.922403870689
City A,2019,10,9.702161523548213,94.941452853968,428994,26001.339910813913,Non-renewable,Commercial,4258.546865675173
City B,2018,6,15.556422647303368,25.42883828618659,701925,42543.69645472444,Non-renewable,Residential,8207.680806279992
City E,2021,6,12.198147923940052,42.23827811072921,737994,44729.83968573267,Renewable,Commercial,9322.205278805206
City A,2020,4,18.882262968621703,40.401101875436396,123788,7502.794595914705,Non-renewable,Commercial,2746.425253705329
City B,2016,6,-1.8559190077302183,48.59517308590697,844678,51195.960300578736,Non-renewable,Residential,10667.639531298812
City B,2019,3,14.33194797122886,53.94674104916568,183258,11107.27317719114,Non-renewable,Industrial,3422.2483498997435
City E,2021,7,10.262576728904335,51.133717736241735,388815,23566.089449789768,Renewable,Industrial,5095.823089314514
City A,2021,7,10.745922230629922,96.171776750496,921862,55874.08498222058,Renewable,Residential,11133.073763796276
City C,2019,4,11.12219227621679,54.97032448675086,183724,11135.517451932605,Renewable,Residential,2696.1671299662503
City A,2023,2,29.666238372004273,64.12740568678863,575846,34902.04427633615,Renewable,Industrial,6551.983402672622
City B,2018,11,26.838234851147703,79.89066243887252,520098,31523.15623280161,Non-renewable,Commercial,6495.975654737128
City D,2017,7,18.330648252674155,78.00678375892173,36244,2196.749986544193,Non-renewable,Residential,1484.8227253603827
City E,2018,3,22.241912102106596,66.6371653355655,161649,9797.551003611143,Renewable,Industrial,1536.4552084074658
City B,2019,1,-8.073881376935201,88.8665618799352,782792,47445.04788287446,Renewable,Commercial,8790.85589306705
City C,2020,2,23.47962737208509,69.93450471526623,464165,28133.05533341478,Renewable,Residential,5446.233957691619
City C,2017,10,11.87741098041419,89.98070779108795,34386,2084.1365477681443,Non-renewable,Industrial,1434.947411359938
City C,2016,9,4.298640404665742,44.2212600466003,986171,59771.855506574146,Renewable,Commercial,10243.69217236534
City C,2018,12,-3.710036532783568,30.56189415306685,27312,1655.381183988936,Renewable,Commercial,826.9954037942189
City A,2019,8,-6.615604434160369,85.56163652394153,482150,29223.12675235301,Non-renewable,Industrial,5551.172780751421
City B,2018,6,-7.98014415264746,50.60143263799275,899415,54513.571602131255,Non-renewable,Commercial,8135.144163253368
City C,2017,6,-2.7191721299391647,72.08676573129921,259734,15742.485956436083,Renewable,Industrial,2264.0042447963574
City B,2022,1,-8.643529234101626,78.98489571756747,265996,16122.02597452845,Renewable,Industrial,1532.7437499190748
City B,2018,2,22.968900909913444,46.13683803417992,538006,32608.560679304024,Non-renewable,Commercial,7306.555185253402
City D,2016,4,1.1876353559782853,60.41307108560312,70536,4275.189191338737,Non-renewable,Industrial,1020.4440431801623
City A,2016,3,6.593319211940411,91.59412121116033,373910,22662.696928284382,Renewable,Industrial,4623.721422939016
City D,2015,1,27.02222962171473,90.38345881907775,761195,46136.05302967407,Non-renewable,Residential,8377.153876479137
City E,2018,8,-4.840412656393419,79.94856620102115,266051,16125.359526268321,Renewable,Industrial,2028.6309523169248
City E,2023,7,27.60173136062957,81.0191625554802,153527,9305.276326679459,Renewable,Commercial,2058.7762802450197
City E,2021,4,18.779315774762967,91.81475592650656,783933,47514.2039289689,Non-renewable,Industrial,8545.53451330885
City D,2021,12,5.391328157207138,78.9065909831933,576366,34933.56149278585,Renewable,Commercial,4491.94853245191
City B,2021,12,-4.698675411954208,47.166828744279634,282686,17133.6074025006,Non-renewable,Residential,3547.8974823379353
City E,2022,9,-5.882828619658938,29.662614371201492,909007,55094.94302556498,Non-renewable,Commercial,9589.112951288927
City E,2015,11,5.098145573569429,53.750727997978984,126204,7649.228432342548,Renewable,Industrial,1247.305226764711
City D,2022,4,-3.684611227687938,26.987473268294107,987741,59867.01325623959,Non-renewable,Commercial,11500.66917953653
City B,2018,1,2.0469633413873645,29.261662159263075,920994,55821.475474762236,Non-renewable,Residential,9826.444227809161
City E,2018,10,-7.616988979690396,96.01376742692557,409986,24849.264429514056,Renewable,Residential,5432.884411997907
City A,2018,1,16.775378976351448,74.07095684819919,914025,55399.0841643046,Renewable,Residential,10128.020867239207
City E,2020,1,-3.462574737078798,88.12869603762393,511525,31003.546431602976,Non-renewable,Commercial,5959.964329595544
City D,2021,1,24.052954090653216,71.43193546187925,105299,6382.175721032915,Renewable,Commercial,-506.1634277009523
City D,2020,4,-0.18212606749125548,53.483202272005684,926081,56129.7987056846,Renewable,Commercial,9060.143591664146
City A,2015,1,25.908946070218363,22.012702596926623,380355,23053.328582165777,Non-renewable,Residential,4095.662475541667
City B,2022,2,-1.4553106198359522,96.466962958003,125897,7630.621152630898,Non-renewable,Commercial,637.0263610555612
City A,2021,4,22.461495366558438,25.6745977642065,694837,42114.092550502355,Renewable,Residential,7096.813248317737
City E,2020,7,4.988360583133879,68.81304528158661,543610,32948.21929658119,Non-renewable,Residential,6782.160062837331
City D,2020,2,16.240399770005375,28.17625693844123,699245,42381.26156994521,Renewable,Industrial,7349.639961838256
City B,2019,8,-8.26021835552177,42.73181428716547,62813,3807.097917029036,Renewable,Industrial,-550.1424655790618
City E,2020,7,12.285999545941586,34.865396583903575,580730,35198.063670836804,Renewable,Residential,6622.768299685609
City A,2023,9,-3.309044738407155,64.29735321271014,931032,56429.87897230474,Renewable,Residential,7728.712263907384
City E,2023,6,11.884410226206192,90.966027609768,996010,60368.19760782147,Non-renewable,Residential,11186.179562594027
City A,2022,4,-3.6388391101232633,70.84978462381729,677499,41063.23582203135,Non-renewable,Industrial,6611.749640696671
City C,2023,6,9.669010406271688,73.13504156050085,757760,45927.85757101113,Non-renewable,Residential,9984.971975809793
City C,2022,4,-5.022063089547023,92.7145196970642,376241,22803.978912023333,Non-renewable,Industrial,2748.3227748700447
City D,2022,7,-0.10218170195668996,79.95401823768843,604735,36653.00748021196,Non-renewable,Industrial,6449.308078637308
City B,2015,9,16.77855209767346,89.27646691072262,12212,740.1697063149123,Renewable,Commercial,-372.3649599044537
City D,2019,3,33.949728674456395,53.31136734878923,302011,18304.896263828447,Renewable,Commercial,3269.2218750878146
City E,2018,3,10.213314577638737,89.2285070217696,331806,20110.772156364706,Renewable,Commercial,6055.663138051146
City C,2016,2,20.92281616742761,71.66891108526755,628004,38063.342306304476,Non-renewable,Industrial,6491.162617487058
City D,2022,1,14.274110196996883,30.84862261930705,229796,13927.942829376154,Renewable,Residential,1410.001107166318
City A,2017,1,12.4261070432497,23.097000669365286,839104,50858.11998425059,Non-renewable,Commercial,9310.207767419137
City B,2018,3,-7.088311142206697,39.52275309486275,610970,37030.911027450216,Non-renewable,Industrial,5916.314656013386
City C,2021,7,-3.5066168976124255,50.267971906135294,589912,35754.58498130057,Renewable,Residential,5790.787175339636
City B,2023,11,29.737597815465527,87.00542928646854,517007,31335.81062502079,Renewable,Commercial,5592.721487955784
City B,2016,9,8.457394176881149,79.29956456202373,401209,24317.290181862078,Non-renewable,Industrial,4180.841907724005
City C,2017,2,17.644961446315595,96.4300582245534,16654,1009.3994668333238,Non-renewable,Commercial,1985.1014529263769
City A,2018,7,13.770495472173128,64.73398389972047,5246,317.9602259521807,Renewable,Commercial,-1050.7241999988505
City A,2015,1,7.049707079805568,79.81933212863956,848146,51406.15589028559,Non-renewable,Industrial,9067.882368548324
City A,2021,2,7.451744417491902,42.02267081940998,311882,18903.17788608807,Renewable,Commercial,3686.979274856038
City B,2016,6,14.995925265890275,74.36623143162457,700105,42433.38619715048,Renewable,Industrial,7720.602670747611
